timestamp,route,count
2025-08-20 12:55:01,909 Destiny USA,0
2025-08-20 12:55:01,907 Long Branch Park,2
2025-08-20 12:55:01,582 Orange Lot,0
2025-08-20 12:56:01,901 State Fair - Hub,2
2025-08-20 12:56:01,909 Destiny USA,0
2025-08-20 12:56:01,907 Long Branch Park,2
2025-08-20 12:56:01,582 Orange Lot,0
2025-08-20 12:57:01,901 State Fair - Hub,2
2025-08-20 12:57:01,909 Destiny USA,0
2025-08-20 12:57:01,907 Long Branch Park,2
2025-08-20 12:57:01,582 Orange Lot,0
2025-08-20 12:58:01,901 State Fair - Hub,2
2025-08-20 12:58:01,909 Destiny USA,1
2025-08-20 12:58:01,907 Long Branch Park,2
2025-08-20 12:58:01,582 Orange Lot,0
2025-08-20 12:59:01,901 State Fair - Hub,2
2025-08-20 12:59:01,909 Destiny USA,1
2025-08-20 12:59:01,907 Long Branch Park,2
2025-08-20 12:59:01,582 Orange Lot,0
2025-08-20 13:00:02,901 State Fair - Hub,2
2025-08-20 13:00:02,909 Destiny USA,1
2025-08-20 13:00:02,907 Long Branch Park,2
2025-08-20 13:00:02,582 Orange Lot,0
2025-08-20 13:01:01,901 State Fair - Hub,2
2025-08-20 13:01:01,909 Destiny USA,1
2025-08-20 13:01:01,907 Long Branch Park,2
2025-08-20 13:01:01,582 Orange Lot,1
2025-08-20 13:02:01,901 State Fair - Hub,2
2025-08-20 13:02:01,909 Destiny USA,2
2025-08-20 13:02:01,907 Long Branch Park,2
2025-08-20 13:02:01,582 Orange Lot,1
2025-08-20 13:03:01,901 State Fair - Hub,2
2025-08-20 13:03:01,909 Destiny USA,1
2025-08-20 13:03:01,907 Long Branch Park,2
2025-08-20 13:03:01,582 Orange Lot,1
2025-08-20 13:04:01,901 State Fair - Hub,2
2025-08-20 13:04:01,909 Destiny USA,1
2025-08-20 13:04:01,907 Long Branch Park,2
2025-08-20 13:04:01,582 Orange Lot,1
2025-08-20 13:05:01,901 State Fair - Hub,2
2025-08-20 13:05:01,909 Destiny USA,1
2025-08-20 13:05:01,907 Long Branch Park,2
2025-08-20 13:05:01,582 Orange Lot,1
2025-08-20 13:06:01,901 State Fair - Hub,2
2025-08-20 13:06:01,909 Destiny USA,1
2025-08-20 13:06:01,907 Long Branch Park,2
2025-08-20 13:06:01,582 Orange Lot,2
2025-08-20 13:07:01,901 State Fair - Hub,2
2025-08-20 13:07:01,909 Destiny USA,1
2025-08-20 13:07:01,907 Long Branch Park,2
2025-08-20 13:07:01,582 Orange Lot,2
2025-08-20 13:08:01,901 State Fair - Hub,2
2025-08-20 13:08:01,909 Destiny USA,1
2025-08-20 13:08:01,907 Long Branch Park,2
2025-08-20 13:08:01,582 Orange Lot,2
2025-08-20 13:09:01,901 State Fair - Hub,2
2025-08-20 13:09:01,909 Destiny USA,1
2025-08-20 13:09:01,907 Long Branch Park,2
2025-08-20 13:09:01,582 Orange Lot,2
2025-08-20 13:10:02,901 State Fair - Hub,2
2025-08-20 13:10:02,909 Destiny USA,1
2025-08-20 13:10:02,907 Long Branch Park,2
2025-08-20 13:10:02,582 Orange Lot,2
2025-08-20 13:11:01,901 State Fair - Hub,2
2025-08-20 13:11:01,909 Destiny USA,1
2025-08-20 13:11:01,907 Long Branch Park,2
2025-08-20 13:11:01,582 Orange Lot,2
2025-08-20 13:12:01,901 State Fair - Hub,2
2025-08-20 13:12:01,909 Destiny USA,1
2025-08-20 13:12:01,907 Long Branch Park,2
2025-08-20 13:12:01,582 Orange Lot,2
2025-08-20 13:13:01,901 State Fair - Hub,2
2025-08-20 13:13:01,909 Destiny USA,1
2025-08-20 13:13:01,907 Long Branch Park,2
2025-08-20 13:13:01,582 Orange Lot,3
2025-08-20 13:14:02,901 State Fair - Hub,2
2025-08-20 13:14:02,909 Destiny USA,1
2025-08-20 13:14:02,907 Long Branch Park,2
2025-08-20 13:14:02,582 Orange Lot,3
2025-08-20 13:15:01,901 State Fair - Hub,2
2025-08-20 13:15:01,909 Destiny USA,1
2025-08-20 13:15:01,907 Long Branch Park,2
2025-08-20 13:15:01,582 Orange Lot,3
2025-08-20 13:16:01,901 State Fair - Hub,2
2025-08-20 13:16:01,909 Destiny USA,1
2025-08-20 13:16:01,907 Long Branch Park,2
2025-08-20 13:16:01,582 Orange Lot,3
2025-08-20 13:17:01,901 State Fair - Hub,2
2025-08-20 13:17:01,909 Destiny USA,1
2025-08-20 13:17:01,907 Long Branch Park,2
2025-08-20 13:17:01,582 Orange Lot,3
2025-08-20 13:18:02,901 State Fair - Hub,1
2025-08-20 13:18:02,909 Destiny USA,1
2025-08-20 13:18:02,907 Long Branch Park,2
2025-08-20 13:18:02,582 Orange Lot,3
2025-08-20 13:19:01,901 State Fair - Hub,1
2025-08-20 13:19:01,909 Destiny USA,1
2025-08-20 13:19:01,907 Long Branch Park,2
2025-08-20 13:19:01,582 Orange Lot,3
2025-08-20 13:20:01,901 State Fair - Hub,1
2025-08-20 13:20:01,909 Destiny USA,1
2025-08-20 13:20:01,907 Long Branch Park,2
2025-08-20 13:20:01,582 Orange Lot,3
2025-08-20 13:21:01,901 State Fair - Hub,1
2025-08-20 13:21:01,909 Destiny USA,1
2025-08-20 13:21:01,907 Long Branch Park,2
2025-08-20 13:21:01,582 Orange Lot,3
2025-08-20 13:22:01,901 State Fair - Hub,1
2025-08-20 13:22:01,909 Destiny USA,1
2025-08-20 13:22:01,907 Long Branch Park,2
2025-08-20 13:22:01,582 Orange Lot,3
2025-08-20 13:23:01,901 State Fair - Hub,1
2025-08-20 13:23:01,909 Destiny USA,1
2025-08-20 13:23:01,907 Long Branch Park,2
2025-08-20 13:23:01,582 Orange Lot,2
2025-08-20 13:24:01,901 State Fair - Hub,2
2025-08-20 13:24:01,909 Destiny USA,1
2025-08-20 13:24:01,907 Long Branch Park,2
2025-08-20 13:24:01,582 Orange Lot,2
2025-08-20 13:25:02,901 State Fair - Hub,2
2025-08-20 13:25:02,909 Destiny USA,1
2025-08-20 13:25:02,907 Long Branch Park,2
2025-08-20 13:25:02,582 Orange Lot,2
2025-08-20 13:26:01,901 State Fair - Hub,2
2025-08-20 13:26:01,909 Destiny USA,1
2025-08-20 13:26:01,907 Long Branch Park,2
2025-08-20 13:26:01,582 Orange Lot,2
2025-08-20 13:27:01,901 State Fair - Hub,2
2025-08-20 13:27:01,909 Destiny USA,1
2025-08-20 13:27:01,907 Long Branch Park,2
2025-08-20 13:27:01,582 Orange Lot,2
2025-08-20 13:28:01,901 State Fair - Hub,2
2025-08-20 13:28:01,909 Destiny USA,1
2025-08-20 13:28:01,907 Long Branch Park,2
2025-08-20 13:28:01,582 Orange Lot,2
2025-08-20 13:29:01,901 State Fair - Hub,2
2025-08-20 13:29:01,909 Destiny USA,1
2025-08-20 13:29:01,907 Long Branch Park,2
2025-08-20 13:29:01,582 Orange Lot,2
2025-08-20 13:30:01,901 State Fair - Hub,1
2025-08-20 13:30:01,909 Destiny USA,2
2025-08-20 13:30:01,907 Long Branch Park,2
2025-08-20 13:30:01,582 Orange Lot,2
2025-08-20 13:31:02,901 State Fair - Hub,1
2025-08-20 13:31:02,909 Destiny USA,2
2025-08-20 13:31:02,907 Long Branch Park,2
2025-08-20 13:31:02,582 Orange Lot,2
2025-08-20 13:32:01,901 State Fair - Hub,1
2025-08-20 13:32:01,909 Destiny USA,2
2025-08-20 13:32:01,907 Long Branch Park,2
2025-08-20 13:32:01,582 Orange Lot,2
2025-08-20 13:33:01,901 State Fair - Hub,2
2025-08-20 13:33:01,909 Destiny USA,2
2025-08-20 13:33:01,907 Long Branch Park,2
2025-08-20 13:33:01,582 Orange Lot,2
2025-08-20 13:34:01,901 State Fair - Hub,2
2025-08-20 13:34:01,909 Destiny USA,2
2025-08-20 13:34:01,907 Long Branch Park,2
2025-08-20 13:34:01,582 Orange Lot,2
2025-08-20 13:35:01,901 State Fair - Hub,2
2025-08-20 13:35:01,909 Destiny USA,2
2025-08-20 13:35:01,907 Long Branch Park,2
2025-08-20 13:35:01,582 Orange Lot,2
2025-08-20 13:36:02,901 State Fair - Hub,2
2025-08-20 13:36:02,909 Destiny USA,2
2025-08-20 13:36:02,907 Long Branch Park,2
2025-08-20 13:36:02,582 Orange Lot,2
2025-08-20 13:37:01,901 State Fair - Hub,2
2025-08-20 13:37:01,909 Destiny USA,2
2025-08-20 13:37:01,907 Long Branch Park,2
2025-08-20 13:37:01,582 Orange Lot,2
2025-08-20 13:38:01,901 State Fair - Hub,2
2025-08-20 13:38:01,909 Destiny USA,2
2025-08-20 13:38:01,907 Long Branch Park,2
2025-08-20 13:38:01,582 Orange Lot,2
2025-08-20 13:39:01,901 State Fair - Hub,2
2025-08-20 13:39:01,909 Destiny USA,2
2025-08-20 13:39:01,907 Long Branch Park,2
2025-08-20 13:39:01,582 Orange Lot,2
2025-08-20 13:40:01,901 State Fair - Hub,2
2025-08-20 13:40:01,909 Destiny USA,2
2025-08-20 13:40:01,907 Long Branch Park,2
2025-08-20 13:40:01,582 Orange Lot,2
2025-08-20 13:41:01,901 State Fair - Hub,2
2025-08-20 13:41:01,909 Destiny USA,2
2025-08-20 13:41:01,907 Long Branch Park,2
2025-08-20 13:41:01,582 Orange Lot,2
2025-08-20 13:42:02,901 State Fair - Hub,2
2025-08-20 13:42:02,909 Destiny USA,2
2025-08-20 13:42:02,907 Long Branch Park,2
2025-08-20 13:42:02,582 Orange Lot,2
2025-08-20 13:43:01,901 State Fair - Hub,2
2025-08-20 13:43:01,909 Destiny USA,2
2025-08-20 13:43:01,907 Long Branch Park,2
2025-08-20 13:43:01,582 Orange Lot,2
2025-08-20 13:44:01,901 State Fair - Hub,2
2025-08-20 13:44:01,909 Destiny USA,3
2025-08-20 13:44:01,907 Long Branch Park,2
2025-08-20 13:44:01,582 Orange Lot,2
2025-08-20 13:45:02,901 State Fair - Hub,2
2025-08-20 13:45:02,909 Destiny USA,3
2025-08-20 13:45:02,907 Long Branch Park,2
2025-08-20 13:45:02,582 Orange Lot,2
2025-08-20 13:46:01,901 State Fair - Hub,2
2025-08-20 13:46:01,909 Destiny USA,3
2025-08-20 13:46:01,907 Long Branch Park,2
2025-08-20 13:46:01,582 Orange Lot,2
2025-08-20 13:47:01,901 State Fair - Hub,2
2025-08-20 13:47:01,909 Destiny USA,3
2025-08-20 13:47:01,907 Long Branch Park,2
2025-08-20 13:47:01,582 Orange Lot,2
2025-08-20 13:48:01,901 State Fair - Hub,2
2025-08-20 13:48:01,909 Destiny USA,3
2025-08-20 13:48:01,907 Long Branch Park,2
2025-08-20 13:48:01,582 Orange Lot,2
2025-08-20 13:49:01,901 State Fair - Hub,2
2025-08-20 13:49:01,909 Destiny USA,3
2025-08-20 13:49:01,907 Long Branch Park,2
2025-08-20 13:49:01,582 Orange Lot,2
2025-08-20 13:50:01,901 State Fair - Hub,2
2025-08-20 13:50:01,909 Destiny USA,3
2025-08-20 13:50:01,907 Long Branch Park,2
2025-08-20 13:50:01,582 Orange Lot,2
2025-08-20 13:51:01,901 State Fair - Hub,2
2025-08-20 13:51:01,909 Destiny USA,3
2025-08-20 13:51:01,907 Long Branch Park,2
2025-08-20 13:51:01,582 Orange Lot,2
2025-08-20 13:52:01,901 State Fair - Hub,2
2025-08-20 13:52:01,909 Destiny USA,3
2025-08-20 13:52:01,907 Long Branch Park,2
2025-08-20 13:52:01,582 Orange Lot,2
2025-08-20 13:53:01,901 State Fair - Hub,2
2025-08-20 13:53:01,909 Destiny USA,3
2025-08-20 13:53:01,907 Long Branch Park,2
2025-08-20 13:53:01,582 Orange Lot,2
2025-08-20 13:54:01,901 State Fair - Hub,2
2025-08-20 13:54:01,909 Destiny USA,3
2025-08-20 13:54:01,907 Long Branch Park,2
2025-08-20 13:54:01,582 Orange Lot,3
2025-08-20 13:55:01,901 State Fair - Hub,2
2025-08-20 13:55:01,909 Destiny USA,3
2025-08-20 13:55:01,907 Long Branch Park,2
2025-08-20 13:55:01,582 Orange Lot,3
2025-08-20 13:56:01,901 State Fair - Hub,2
2025-08-20 13:56:01,909 Destiny USA,3
2025-08-20 13:56:01,907 Long Branch Park,2
2025-08-20 13:56:01,582 Orange Lot,3
2025-08-20 13:57:02,901 State Fair - Hub,2
2025-08-20 13:57:02,909 Destiny USA,3
2025-08-20 13:57:02,907 Long Branch Park,2
2025-08-20 13:57:02,582 Orange Lot,3
2025-08-20 13:58:01,901 State Fair - Hub,2
2025-08-20 13:58:01,909 Destiny USA,3
2025-08-20 13:58:01,907 Long Branch Park,2
2025-08-20 13:58:01,582 Orange Lot,3
2025-08-20 13:59:01,901 State Fair - Hub,2
2025-08-20 13:59:01,909 Destiny USA,3
2025-08-20 13:59:01,907 Long Branch Park,2
2025-08-20 13:59:01,582 Orange Lot,3
2025-08-20 14:00:01,901 State Fair - Hub,2
2025-08-20 14:00:01,909 Destiny USA,3
2025-08-20 14:00:01,907 Long Branch Park,2
2025-08-20 14:00:01,582 Orange Lot,3
2025-08-20 14:01:02,901 State Fair - Hub,2
2025-08-20 14:01:02,909 Destiny USA,3
2025-08-20 14:01:02,907 Long Branch Park,2
2025-08-20 14:01:02,582 Orange Lot,3
2025-08-20 14:02:01,901 State Fair - Hub,2
2025-08-20 14:02:01,909 Destiny USA,3
2025-08-20 14:02:01,907 Long Branch Park,2
2025-08-20 14:02:01,582 Orange Lot,3
2025-08-20 14:03:01,901 State Fair - Hub,2
2025-08-20 14:03:01,909 Destiny USA,3
2025-08-20 14:03:01,907 Long Branch Park,2
2025-08-20 14:03:01,582 Orange Lot,3
2025-08-20 14:04:01,901 State Fair - Hub,2
2025-08-20 14:04:01,909 Destiny USA,3
2025-08-20 14:04:01,907 Long Branch Park,2
2025-08-20 14:04:01,582 Orange Lot,3
2025-08-20 14:05:02,901 State Fair - Hub,2
2025-08-20 14:05:02,909 Destiny USA,3
2025-08-20 14:05:02,907 Long Branch Park,2
2025-08-20 14:05:02,582 Orange Lot,3
2025-08-20 14:06:01,901 State Fair - Hub,2
2025-08-20 14:06:01,909 Destiny USA,3
2025-08-20 14:06:01,907 Long Branch Park,2
2025-08-20 14:06:01,582 Orange Lot,3
2025-08-20 14:07:01,901 State Fair - Hub,2
2025-08-20 14:07:01,909 Destiny USA,3
2025-08-20 14:07:01,907 Long Branch Park,2
2025-08-20 14:07:01,582 Orange Lot,3
2025-08-20 14:08:01,901 State Fair - Hub,2
2025-08-20 14:08:01,909 Destiny USA,3
2025-08-20 14:08:01,907 Long Branch Park,2
2025-08-20 14:08:01,582 Orange Lot,3
2025-08-20 14:09:02,901 State Fair - Hub,2
2025-08-20 14:09:02,909 Destiny USA,3
2025-08-20 14:09:02,907 Long Branch Park,2
2025-08-20 14:09:02,582 Orange Lot,3
2025-08-20 14:10:01,901 State Fair - Hub,2
2025-08-20 14:10:01,909 Destiny USA,3
2025-08-20 14:10:01,907 Long Branch Park,2
2025-08-20 14:10:01,582 Orange Lot,3
2025-08-20 14:11:01,901 State Fair - Hub,2
2025-08-20 14:11:01,909 Destiny USA,3
2025-08-20 14:11:01,907 Long Branch Park,2
2025-08-20 14:11:01,582 Orange Lot,3
2025-08-20 14:12:01,901 State Fair - Hub,2
2025-08-20 14:12:01,909 Destiny USA,3
2025-08-20 14:12:01,907 Long Branch Park,2
2025-08-20 14:12:01,582 Orange Lot,3
2025-08-20 14:13:01,901 State Fair - Hub,2
2025-08-20 14:13:01,909 Destiny USA,3
2025-08-20 14:13:01,907 Long Branch Park,2
2025-08-20 14:13:01,582 Orange Lot,3
2025-08-20 14:14:01,901 State Fair - Hub,2
2025-08-20 14:14:01,909 Destiny USA,3
2025-08-20 14:14:01,907 Long Branch Park,2
2025-08-20 14:14:01,582 Orange Lot,3
2025-08-20 14:15:01,901 State Fair - Hub,2
2025-08-20 14:15:01,909 Destiny USA,3
2025-08-20 14:15:01,907 Long Branch Park,2
2025-08-20 14:15:01,582 Orange Lot,3
2025-08-20 14:16:01,901 State Fair - Hub,2
2025-08-20 14:16:01,909 Destiny USA,3
2025-08-20 14:16:01,907 Long Branch Park,2
2025-08-20 14:16:01,582 Orange Lot,3
2025-08-20 14:17:02,901 State Fair - Hub,2
2025-08-20 14:17:02,909 Destiny USA,3
2025-08-20 14:17:02,907 Long Branch Park,2
2025-08-20 14:17:02,582 Orange Lot,3
2025-08-20 14:18:02,901 State Fair - Hub,2
2025-08-20 14:18:02,909 Destiny USA,3
2025-08-20 14:18:02,907 Long Branch Park,2
2025-08-20 14:18:02,582 Orange Lot,3
2025-08-20 14:19:01,901 State Fair - Hub,2
2025-08-20 14:19:01,909 Destiny USA,3
2025-08-20 14:19:01,907 Long Branch Park,2
2025-08-20 14:19:01,582 Orange Lot,3
2025-08-20 14:20:01,901 State Fair - Hub,2
2025-08-20 14:20:01,909 Destiny USA,3
2025-08-20 14:20:01,907 Long Branch Park,2
2025-08-20 14:20:01,582 Orange Lot,3
2025-08-20 14:21:01,901 State Fair - Hub,2
2025-08-20 14:21:01,909 Destiny USA,3
2025-08-20 14:21:01,907 Long Branch Park,2
2025-08-20 14:21:01,582 Orange Lot,3
2025-08-20 14:22:01,901 State Fair - Hub,2
2025-08-20 14:22:01,909 Destiny USA,3
2025-08-20 14:22:01,907 Long Branch Park,2
2025-08-20 14:22:01,582 Orange Lot,3
2025-08-20 14:23:01,901 State Fair - Hub,2
2025-08-20 14:23:01,909 Destiny USA,3
2025-08-20 14:23:01,907 Long Branch Park,2
2025-08-20 14:23:01,582 Orange Lot,3
2025-08-20 14:24:02,901 State Fair - Hub,2
2025-08-20 14:24:02,909 Destiny USA,3
2025-08-20 14:24:02,907 Long Branch Park,2
2025-08-20 14:24:02,582 Orange Lot,3
2025-08-20 14:25:01,901 State Fair - Hub,2
2025-08-20 14:25:01,909 Destiny USA,3
2025-08-20 14:25:01,907 Long Branch Park,2
2025-08-20 14:25:01,582 Orange Lot,3
2025-08-20 14:26:01,901 State Fair - Hub,2
2025-08-20 14:26:01,909 Destiny USA,3
2025-08-20 14:26:01,907 Long Branch Park,2
2025-08-20 14:26:01,582 Orange Lot,3
2025-08-20 14:27:02,901 State Fair - Hub,2
2025-08-20 14:27:02,909 Destiny USA,3
2025-08-20 14:27:02,907 Long Branch Park,2
2025-08-20 14:27:02,582 Orange Lot,3
2025-08-20 14:28:01,901 State Fair - Hub,2
2025-08-20 14:28:01,909 Destiny USA,3
2025-08-20 14:28:01,907 Long Branch Park,2
2025-08-20 14:28:01,582 Orange Lot,3
2025-08-20 14:29:00,901 State Fair - Hub,2
2025-08-20 14:29:00,909 Destiny USA,3
2025-08-20 14:29:00,907 Long Branch Park,2
2025-08-20 14:29:00,582 Orange Lot,3
2025-08-20 14:30:01,901 State Fair - Hub,2
2025-08-20 14:30:01,909 Destiny USA,3
2025-08-20 14:30:01,907 Long Branch Park,2
2025-08-20 14:30:01,582 Orange Lot,3
2025-08-20 14:31:02,901 State Fair - Hub,2
2025-08-20 14:31:02,909 Destiny USA,3
2025-08-20 14:31:02,907 Long Branch Park,2
2025-08-20 14:31:02,582 Orange Lot,3
2025-08-20 14:32:02,901 State Fair - Hub,2
2025-08-20 14:32:02,909 Destiny USA,3
2025-08-20 14:32:02,907 Long Branch Park,2
2025-08-20 14:32:02,582 Orange Lot,3
2025-08-20 14:33:01,901 State Fair - Hub,2
2025-08-20 14:33:01,909 Destiny USA,3
2025-08-20 14:33:01,907 Long Branch Park,2
2025-08-20 14:33:01,582 Orange Lot,3
2025-08-20 14:34:01,901 State Fair - Hub,2
2025-08-20 14:34:01,909 Destiny USA,3
2025-08-20 14:34:01,907 Long Branch Park,2
2025-08-20 14:34:01,582 Orange Lot,3
2025-08-20 14:35:01,901 State Fair - Hub,2
2025-08-20 14:35:01,909 Destiny USA,3
2025-08-20 14:35:01,907 Long Branch Park,2
2025-08-20 14:35:01,582 Orange Lot,3
2025-08-20 14:36:01,901 State Fair - Hub,2
2025-08-20 14:36:01,909 Destiny USA,3
2025-08-20 14:36:01,907 Long Branch Park,2
2025-08-20 14:36:01,582 Orange Lot,3
2025-08-20 14:37:01,901 State Fair - Hub,2
2025-08-20 14:37:01,909 Destiny USA,3
2025-08-20 14:37:01,907 Long Branch Park,2
2025-08-20 14:37:01,582 Orange Lot,3
2025-08-20 14:38:01,901 State Fair - Hub,2
2025-08-20 14:38:01,909 Destiny USA,3
2025-08-20 14:38:01,907 Long Branch Park,2
2025-08-20 14:38:01,582 Orange Lot,3
2025-08-20 14:39:01,901 State Fair - Hub,2
2025-08-20 14:39:01,909 Destiny USA,3
2025-08-20 14:39:01,907 Long Branch Park,2
2025-08-20 14:39:01,582 Orange Lot,3
2025-08-20 14:40:02,901 State Fair - Hub,2
2025-08-20 14:40:02,909 Destiny USA,3
2025-08-20 14:40:02,907 Long Branch Park,2
2025-08-20 14:40:02,582 Orange Lot,3
2025-08-20 14:41:01,901 State Fair - Hub,2
2025-08-20 14:41:01,909 Destiny USA,3
2025-08-20 14:41:01,907 Long Branch Park,2
2025-08-20 14:41:01,582 Orange Lot,3
2025-08-20 14:42:01,901 State Fair - Hub,2
2025-08-20 14:42:01,909 Destiny USA,3
2025-08-20 14:42:01,907 Long Branch Park,2
2025-08-20 14:42:01,582 Orange Lot,3
2025-08-20 14:43:01,901 State Fair - Hub,2
2025-08-20 14:43:01,909 Destiny USA,3
2025-08-20 14:43:01,907 Long Branch Park,2
2025-08-20 14:43:01,582 Orange Lot,3
2025-08-20 14:44:02,901 State Fair - Hub,2
2025-08-20 14:44:02,909 Destiny USA,3
2025-08-20 14:44:02,907 Long Branch Park,1
2025-08-20 14:44:02,582 Orange Lot,3
2025-08-20 14:45:01,901 State Fair - Hub,2
2025-08-20 14:45:01,909 Destiny USA,3
2025-08-20 14:45:01,907 Long Branch Park,1
2025-08-20 14:45:01,582 Orange Lot,3
2025-08-20 14:46:01,901 State Fair - Hub,2
2025-08-20 14:46:01,909 Destiny USA,3
2025-08-20 14:46:01,907 Long Branch Park,1
2025-08-20 14:46:01,582 Orange Lot,3
2025-08-20 14:47:01,901 State Fair - Hub,2
2025-08-20 14:47:01,909 Destiny USA,3
2025-08-20 14:47:01,907 Long Branch Park,1
2025-08-20 14:47:01,582 Orange Lot,3
2025-08-20 14:48:01,901 State Fair - Hub,2
2025-08-20 14:48:01,909 Destiny USA,3
2025-08-20 14:48:01,907 Long Branch Park,1
2025-08-20 14:48:01,582 Orange Lot,3
2025-08-20 14:49:01,901 State Fair - Hub,2
2025-08-20 14:49:01,909 Destiny USA,3
2025-08-20 14:49:01,907 Long Branch Park,1
2025-08-20 14:49:01,582 Orange Lot,3
2025-08-20 14:50:01,901 State Fair - Hub,2
2025-08-20 14:50:01,909 Destiny USA,3
2025-08-20 14:50:01,907 Long Branch Park,1
2025-08-20 14:50:01,582 Orange Lot,3
2025-08-20 14:51:01,901 State Fair - Hub,2
2025-08-20 14:51:01,909 Destiny USA,3
2025-08-20 14:51:01,907 Long Branch Park,1
2025-08-20 14:51:01,582 Orange Lot,3
2025-08-20 14:52:01,901 State Fair - Hub,2
2025-08-20 14:52:01,909 Destiny USA,3
2025-08-20 14:52:01,907 Long Branch Park,1
2025-08-20 14:52:01,582 Orange Lot,3
2025-08-20 14:53:01,901 State Fair - Hub,2
2025-08-20 14:53:01,909 Destiny USA,3
2025-08-20 14:53:01,907 Long Branch Park,1
2025-08-20 14:53:01,582 Orange Lot,3
2025-08-20 14:54:01,901 State Fair - Hub,2
2025-08-20 14:54:01,909 Destiny USA,3
2025-08-20 14:54:01,907 Long Branch Park,1
2025-08-20 14:54:01,582 Orange Lot,3
2025-08-20 14:55:01,901 State Fair - Hub,2
2025-08-20 14:55:01,909 Destiny USA,3
2025-08-20 14:55:01,907 Long Branch Park,1
2025-08-20 14:55:01,582 Orange Lot,3
2025-08-20 14:56:00,901 State Fair - Hub,2
2025-08-20 14:56:00,909 Destiny USA,3
2025-08-20 14:56:00,907 Long Branch Park,1
2025-08-20 14:56:00,582 Orange Lot,3
2025-08-20 14:57:02,901 State Fair - Hub,2
2025-08-20 14:57:02,909 Destiny USA,3
2025-08-20 14:57:02,907 Long Branch Park,1
2025-08-20 14:57:02,582 Orange Lot,3
2025-08-20 14:58:01,901 State Fair - Hub,2
2025-08-20 14:58:01,909 Destiny USA,3
2025-08-20 14:58:01,907 Long Branch Park,1
2025-08-20 14:58:01,582 Orange Lot,3
2025-08-20 14:59:01,901 State Fair - Hub,2
2025-08-20 14:59:01,909 Destiny USA,3
2025-08-20 14:59:01,907 Long Branch Park,1
2025-08-20 14:59:01,582 Orange Lot,3
2025-08-20 15:00:01,901 State Fair - Hub,2
2025-08-20 15:00:01,909 Destiny USA,3
2025-08-20 15:00:01,907 Long Branch Park,1
2025-08-20 15:00:01,582 Orange Lot,3
2025-08-20 15:01:01,901 State Fair - Hub,2
2025-08-20 15:01:01,909 Destiny USA,3
2025-08-20 15:01:01,907 Long Branch Park,1
2025-08-20 15:01:01,582 Orange Lot,3
2025-08-20 15:02:01,901 State Fair - Hub,2
2025-08-20 15:02:01,909 Destiny USA,3
2025-08-20 15:02:01,907 Long Branch Park,1
2025-08-20 15:02:01,582 Orange Lot,3
2025-08-20 15:03:01,901 State Fair - Hub,2
2025-08-20 15:03:01,909 Destiny USA,3
2025-08-20 15:03:01,907 Long Branch Park,1
2025-08-20 15:03:01,582 Orange Lot,4
2025-08-20 15:04:01,901 State Fair - Hub,2
2025-08-20 15:04:01,909 Destiny USA,3
2025-08-20 15:04:01,907 Long Branch Park,1
2025-08-20 15:04:01,582 Orange Lot,4
2025-08-20 15:05:00,901 State Fair - Hub,2
2025-08-20 15:05:00,909 Destiny USA,3
2025-08-20 15:05:00,907 Long Branch Park,1
2025-08-20 15:05:00,582 Orange Lot,4
2025-08-20 15:06:01,901 State Fair - Hub,2
2025-08-20 15:06:01,909 Destiny USA,3
2025-08-20 15:06:01,907 Long Branch Park,1
2025-08-20 15:06:01,582 Orange Lot,4
2025-08-20 15:07:02,901 State Fair - Hub,2
2025-08-20 15:07:02,909 Destiny USA,3
2025-08-20 15:07:02,907 Long Branch Park,1
2025-08-20 15:07:02,582 Orange Lot,4
2025-08-20 15:08:01,901 State Fair - Hub,2
2025-08-20 15:08:01,909 Destiny USA,3
2025-08-20 15:08:01,907 Long Branch Park,1
2025-08-20 15:08:01,582 Orange Lot,4
2025-08-20 15:09:01,901 State Fair - Hub,2
2025-08-20 15:09:01,909 Destiny USA,3
2025-08-20 15:09:01,907 Long Branch Park,1
2025-08-20 15:09:01,582 Orange Lot,4
2025-08-20 15:10:01,901 State Fair - Hub,2
2025-08-20 15:10:01,909 Destiny USA,3
2025-08-20 15:10:01,907 Long Branch Park,1
2025-08-20 15:10:01,582 Orange Lot,5
2025-08-20 15:11:02,901 State Fair - Hub,2
2025-08-20 15:11:02,909 Destiny USA,3
2025-08-20 15:11:02,907 Long Branch Park,1
2025-08-20 15:11:02,582 Orange Lot,5
2025-08-20 15:12:01,901 State Fair - Hub,2
2025-08-20 15:12:01,909 Destiny USA,3
2025-08-20 15:12:01,907 Long Branch Park,1
2025-08-20 15:12:01,582 Orange Lot,5
2025-08-20 15:13:01,901 State Fair - Hub,2
2025-08-20 15:13:01,909 Destiny USA,3
2025-08-20 15:13:01,907 Long Branch Park,1
2025-08-20 15:13:01,582 Orange Lot,5
2025-08-20 15:14:01,901 State Fair - Hub,2
2025-08-20 15:14:01,909 Destiny USA,3
2025-08-20 15:14:01,907 Long Branch Park,1
2025-08-20 15:14:01,582 Orange Lot,5
2025-08-20 15:15:02,901 State Fair - Hub,2
2025-08-20 15:15:02,909 Destiny USA,3
2025-08-20 15:15:02,907 Long Branch Park,1
2025-08-20 15:15:02,582 Orange Lot,5
2025-08-20 15:16:01,901 State Fair - Hub,2
2025-08-20 15:16:01,909 Destiny USA,3
