,start_time,end_time,bus_id,route_name,direction
2374,2024-08-27 19:12:02,2024-08-27 19:27:01,1803,901 State Fair - Hub,hub-bound
2628,2024-08-27 19:13:01,2024-08-27 19:32:03,1901,901 State Fair - Hub,Fairgrounds-bound
2114,2024-08-27 19:14:02,2024-08-27 19:31:03,1780,907 Long Branch Park,Long Branch Park-bound
4108,2024-08-27 19:15:01,2024-08-27 19:41:01,2234,907 Long Branch Park,Fairgrounds-bound
3458,2024-08-27 19:16:02,2024-08-27 19:45:03,2020,909 Destiny USA,Fairgrounds-bound
495,2024-08-27 19:18:02,2024-08-27 19:36:01,1754,909 Destiny USA,Destiny USA-bound
2375,2024-08-27 19:27:01,2024-08-27 19:50:02,1803,901 State Fair - Hub,Fairgrounds-bound
2115,2024-08-27 19:31:03,2024-08-27 19:51:01,1780,907 Long Branch Park,Fairgrounds-bound
2629,2024-08-27 19:32:03,2024-08-27 19:46:02,1901,901 State Fair - Hub,hub-bound
2456,2024-08-27 19:36:01,2024-08-27 19:53:02,1809,909 Destiny USA,Destiny USA-bound
496,2024-08-27 19:36:01,2024-08-27 20:08:01,1754,909 Destiny USA,Fairgrounds-bound
4109,2024-08-27 19:41:01,2024-08-27 19:59:01,2234,907 Long Branch Park,Long Branch Park-bound
3459,2024-08-27 19:45:03,2024-08-27 19:58:02,2020,909 Destiny USA,Destiny USA-bound
2630,2024-08-27 19:46:02,2024-08-27 20:08:01,1901,901 State Fair - Hub,Fairgrounds-bound
2376,2024-08-27 19:50:02,2024-08-27 20:06:01,1803,901 State Fair - Hub,hub-bound
2116,2024-08-27 19:51:01,2024-08-27 20:10:01,1780,907 Long Branch Park,Long Branch Park-bound
2457,2024-08-27 19:53:02,2024-08-27 20:13:03,1809,909 Destiny USA,Fairgrounds-bound
3460,2024-08-27 19:58:02,2024-08-27 20:23:01,2020,909 Destiny USA,Fairgrounds-bound
4110,2024-08-27 19:59:01,2024-08-27 20:11:01,2234,907 Long Branch Park,Fairgrounds-bound
2377,2024-08-27 20:06:01,2024-08-27 20:29:01,1803,901 State Fair - Hub,Fairgrounds-bound
2631,2024-08-27 20:08:01,2024-08-27 20:28:01,1901,901 State Fair - Hub,hub-bound
497,2024-08-27 20:08:01,2024-08-27 20:40:04,1754,909 Destiny USA,Destiny USA-bound
2117,2024-08-27 20:10:01,2024-08-27 20:30:04,1780,907 Long Branch Park,Fairgrounds-bound
2458,2024-08-27 20:13:03,2024-08-27 20:35:01,1809,909 Destiny USA,Destiny USA-bound
1525,2024-08-27 20:14:01,2024-08-27 20:40:04,1771,907 Long Branch Park,Fairgrounds-bound
3461,2024-08-27 20:23:01,2024-08-27 20:47:02,2020,909 Destiny USA,Destiny USA-bound
2378,2024-08-27 20:29:01,2024-08-27 20:44:02,1803,901 State Fair - Hub,hub-bound
2118,2024-08-27 20:30:04,2024-08-27 20:51:02,1780,907 Long Branch Park,Long Branch Park-bound
761,2024-08-27 20:32:02,2024-08-27 20:50:02,1759,901 State Fair - Hub,Fairgrounds-bound
2459,2024-08-27 20:35:01,2024-08-27 20:56:02,1809,909 Destiny USA,Fairgrounds-bound
1526,2024-08-27 20:40:04,2024-08-27 21:00:03,1771,907 Long Branch Park,Long Branch Park-bound
498,2024-08-27 20:40:04,2024-08-27 21:02:01,1754,909 Destiny USA,Fairgrounds-bound
2379,2024-08-27 20:44:02,2024-08-27 21:08:02,1803,901 State Fair - Hub,Fairgrounds-bound
3462,2024-08-27 20:47:02,2024-08-27 21:12:01,2020,909 Destiny USA,Fairgrounds-bound
762,2024-08-27 20:50:02,2024-08-27 21:06:02,1759,901 State Fair - Hub,hub-bound
2119,2024-08-27 20:51:02,2024-08-27 21:11:02,1780,907 Long Branch Park,Fairgrounds-bound
2460,2024-08-27 20:56:02,2024-08-27 21:15:04,1809,909 Destiny USA,Destiny USA-bound
1527,2024-08-27 21:00:03,2024-08-27 21:28:01,1771,907 Long Branch Park,Fairgrounds-bound
499,2024-08-27 21:02:01,2024-08-27 21:15:04,1754,909 Destiny USA,Destiny USA-bound
763,2024-08-27 21:06:02,2024-08-27 21:26:00,1759,901 State Fair - Hub,Fairgrounds-bound
2380,2024-08-27 21:08:02,2024-08-27 21:28:01,1803,901 State Fair - Hub,hub-bound
2120,2024-08-27 21:11:02,2024-08-27 21:30:02,1780,907 Long Branch Park,Long Branch Park-bound
3463,2024-08-27 21:12:01,2024-08-27 21:24:03,2020,909 Destiny USA,Destiny USA-bound
4410,2024-08-27 21:13:01,2024-08-27 21:30:02,2239,909 Destiny USA,Fairgrounds-bound
2461,2024-08-27 21:15:04,2024-08-27 21:41:03,1809,909 Destiny USA,Fairgrounds-bound
500,2024-08-27 21:15:04,2024-08-28 00:00:02,1754,909 Destiny USA,Fairgrounds-bound
3464,2024-08-27 21:24:03,2024-08-27 21:44:03,2020,909 Destiny USA,Fairgrounds-bound
764,2024-08-27 21:26:00,2024-08-27 21:42:01,1759,901 State Fair - Hub,hub-bound
1528,2024-08-27 21:28:01,2024-08-27 21:46:02,1771,907 Long Branch Park,Long Branch Park-bound
2381,2024-08-27 21:28:01,2024-08-27 21:52:01,1803,901 State Fair - Hub,Fairgrounds-bound
2121,2024-08-27 21:30:02,2024-08-27 21:48:02,1780,907 Long Branch Park,Fairgrounds-bound
4411,2024-08-27 21:30:02,2024-08-27 21:46:02,2239,909 Destiny USA,Destiny USA-bound
2462,2024-08-27 21:41:03,2024-08-27 21:56:02,1809,909 Destiny USA,Destiny USA-bound
765,2024-08-27 21:42:01,2024-08-27 22:01:02,1759,901 State Fair - Hub,Fairgrounds-bound
3465,2024-08-27 21:44:03,2024-08-27 22:02:02,2020,909 Destiny USA,Destiny USA-bound
1529,2024-08-27 21:46:02,2024-08-27 22:04:01,1771,907 Long Branch Park,Fairgrounds-bound
4412,2024-08-27 21:46:02,2024-08-27 22:05:02,2239,909 Destiny USA,Fairgrounds-bound
2122,2024-08-27 21:48:02,2024-08-27 22:09:04,1780,907 Long Branch Park,Long Branch Park-bound
2382,2024-08-27 21:52:01,2024-08-27 22:06:02,1803,901 State Fair - Hub,hub-bound
2463,2024-08-27 21:56:02,2024-08-27 22:20:03,1809,909 Destiny USA,Fairgrounds-bound
766,2024-08-27 22:01:02,2024-08-27 22:23:01,1759,901 State Fair - Hub,hub-bound
3466,2024-08-27 22:02:02,2024-08-27 22:20:03,2020,909 Destiny USA,Fairgrounds-bound
1530,2024-08-27 22:04:01,2024-08-27 22:27:02,1771,907 Long Branch Park,Long Branch Park-bound
4413,2024-08-27 22:05:02,2024-08-27 22:21:03,2239,909 Destiny USA,Destiny USA-bound
2383,2024-08-27 22:06:02,2024-08-27 22:29:01,1803,901 State Fair - Hub,Fairgrounds-bound
2123,2024-08-27 22:09:04,2024-08-27 22:30:01,1780,907 Long Branch Park,Fairgrounds-bound
3467,2024-08-27 22:20:03,2024-08-27 22:45:02,2020,909 Destiny USA,Destiny USA-bound
2464,2024-08-27 22:20:03,2024-08-27 22:40:01,1809,909 Destiny USA,Destiny USA-bound
4414,2024-08-27 22:21:03,2024-08-27 22:38:02,2239,909 Destiny USA,Fairgrounds-bound
767,2024-08-27 22:23:01,2024-08-27 22:50:02,1759,901 State Fair - Hub,Fairgrounds-bound
1531,2024-08-27 22:27:02,2024-08-27 22:50:02,1771,907 Long Branch Park,Fairgrounds-bound
2384,2024-08-27 22:29:01,2024-08-27 22:40:01,1803,901 State Fair - Hub,hub-bound
2124,2024-08-27 22:30:01,2024-08-27 22:48:02,1780,907 Long Branch Park,Long Branch Park-bound
4415,2024-08-27 22:38:02,2024-08-27 22:50:02,2239,909 Destiny USA,Destiny USA-bound
2385,2024-08-27 22:40:01,2024-08-27 23:14:01,1803,901 State Fair - Hub,Fairgrounds-bound
2465,2024-08-27 22:40:01,2024-08-27 23:00:07,1809,909 Destiny USA,Fairgrounds-bound
3468,2024-08-27 22:45:02,2024-08-27 23:05:02,2020,909 Destiny USA,Fairgrounds-bound
2125,2024-08-27 22:48:02,2024-08-27 23:05:02,1780,907 Long Branch Park,Fairgrounds-bound
1532,2024-08-27 22:50:02,2024-08-27 23:05:02,1771,907 Long Branch Park,Long Branch Park-bound
768,2024-08-27 22:50:02,2024-08-27 23:05:02,1759,901 State Fair - Hub,hub-bound
4416,2024-08-27 22:50:02,2024-08-27 23:13:01,2239,909 Destiny USA,Fairgrounds-bound
2466,2024-08-27 23:00:07,2024-08-27 23:17:02,1809,909 Destiny USA,Destiny USA-bound
1533,2024-08-27 23:05:02,2024-08-27 23:24:02,1771,907 Long Branch Park,Fairgrounds-bound
769,2024-08-27 23:05:02,2024-08-27 23:23:02,1759,901 State Fair - Hub,Fairgrounds-bound
3469,2024-08-27 23:05:02,2024-08-27 23:22:02,2020,909 Destiny USA,Destiny USA-bound
960,2024-08-27 23:07:01,2024-08-27 23:24:02,1763,907 Long Branch Park,Fairgrounds-bound
4417,2024-08-27 23:13:01,2024-08-27 23:29:01,2239,909 Destiny USA,Destiny USA-bound
2386,2024-08-27 23:14:01,2024-08-27 23:33:03,1803,901 State Fair - Hub,hub-bound
2467,2024-08-27 23:17:02,2024-08-27 23:34:01,1809,909 Destiny USA,Fairgrounds-bound
3470,2024-08-27 23:22:02,2024-08-27 23:44:02,2020,909 Destiny USA,Fairgrounds-bound
770,2024-08-27 23:23:02,2024-08-27 23:38:02,1759,901 State Fair - Hub,hub-bound
1534,2024-08-27 23:24:02,2024-08-27 23:41:03,1771,907 Long Branch Park,Long Branch Park-bound
961,2024-08-27 23:24:02,2024-08-27 23:37:01,1763,907 Long Branch Park,Long Branch Park-bound
4418,2024-08-27 23:29:01,2024-08-27 23:54:02,2239,909 Destiny USA,Fairgrounds-bound
2468,2024-08-27 23:34:01,2024-08-27 23:49:01,1809,909 Destiny USA,Destiny USA-bound
962,2024-08-27 23:37:01,2024-08-27 23:56:01,1763,907 Long Branch Park,Fairgrounds-bound
771,2024-08-27 23:38:02,2024-08-27 23:53:01,1759,901 State Fair - Hub,Fairgrounds-bound
1535,2024-08-27 23:41:03,2024-08-27 23:56:01,1771,907 Long Branch Park,Fairgrounds-bound
3471,2024-08-27 23:44:02,2024-08-28 00:03:01,2020,909 Destiny USA,Destiny USA-bound
772,2024-08-27 23:53:01,2024-08-28 00:01:02,1759,901 State Fair - Hub,hub-bound
4419,2024-08-27 23:54:02,2024-08-28 00:07:02,2239,909 Destiny USA,Destiny USA-bound
4506,2024-08-27 23:56:01,2024-08-28 00:08:02,2240,901 State Fair - Hub,Fairgrounds-bound
963,2024-08-27 23:56:01,2024-08-28 00:15:01,1763,907 Long Branch Park,Long Branch Park-bound
1536,2024-08-27 23:56:01,2024-08-28 00:25:02,1771,907 Long Branch Park,Long Branch Park-bound
2018,2024-08-28 00:06:03,2024-08-28 00:15:01,1779,909 Destiny USA,Fairgrounds-bound
4507,2024-08-28 00:08:02,2024-08-28 00:26:03,2240,901 State Fair - Hub,hub-bound
3916,2024-08-28 00:14:03,2024-08-28 00:25:02,2232,909 Destiny USA,Fairgrounds-bound
964,2024-08-28 00:15:01,2024-08-28 00:32:01,1763,907 Long Branch Park,Fairgrounds-bound
2019,2024-08-28 00:15:01,2024-08-28 00:32:01,1779,909 Destiny USA,Destiny USA-bound
1537,2024-08-28 00:25:02,2024-08-28 00:42:02,1771,907 Long Branch Park,Fairgrounds-bound
3917,2024-08-28 00:25:02,2024-08-28 00:40:02,2232,909 Destiny USA,Destiny USA-bound
4508,2024-08-28 00:26:03,2024-08-28 00:39:01,2240,901 State Fair - Hub,Fairgrounds-bound
1395,2024-08-28 00:26:03,2024-08-28 00:33:01,1769,909 Destiny USA,Fairgrounds-bound
2020,2024-08-28 00:32:01,2024-08-28 00:47:02,1779,909 Destiny USA,Fairgrounds-bound
965,2024-08-28 00:32:01,2024-08-28 00:50:02,1763,907 Long Branch Park,Long Branch Park-bound
1396,2024-08-28 00:33:01,2024-08-28 00:49:02,1769,909 Destiny USA,Destiny USA-bound
4509,2024-08-28 00:39:01,2024-08-28 00:56:01,2240,901 State Fair - Hub,hub-bound
1538,2024-08-28 00:42:02,2024-08-28 01:00:01,1771,907 Long Branch Park,Long Branch Park-bound
2021,2024-08-28 00:47:02,2024-08-28 01:01:02,1779,909 Destiny USA,Destiny USA-bound
1397,2024-08-28 00:49:02,2024-08-28 00:59:01,1769,909 Destiny USA,Fairgrounds-bound
966,2024-08-28 00:50:02,2024-08-28 01:03:01,1763,907 Long Branch Park,Fairgrounds-bound
4510,2024-08-28 00:56:01,2024-08-28 01:10:01,2240,901 State Fair - Hub,Fairgrounds-bound
1398,2024-08-28 00:59:01,2024-08-28 01:14:02,1769,909 Destiny USA,Destiny USA-bound
1539,2024-08-28 01:00:01,2024-08-28 01:12:01,1771,907 Long Branch Park,Fairgrounds-bound
2022,2024-08-28 01:01:02,2024-08-28 01:11:02,1779,909 Destiny USA,Fairgrounds-bound
967,2024-08-28 01:03:01,2024-08-28 01:21:02,1763,907 Long Branch Park,Long Branch Park-bound
4511,2024-08-28 01:10:01,2024-08-28 01:25:01,2240,901 State Fair - Hub,hub-bound
2023,2024-08-28 01:11:02,2024-08-28 01:32:01,1779,909 Destiny USA,Destiny USA-bound
3262,2024-08-28 01:14:02,2024-08-28 01:22:01,1910,909 Destiny USA,Fairgrounds-bound
968,2024-08-28 01:21:02,2024-08-28 01:35:01,1763,907 Long Branch Park,Fairgrounds-bound
3263,2024-08-28 01:22:01,2024-08-28 01:37:02,1910,909 Destiny USA,Destiny USA-bound
4512,2024-08-28 01:25:01,2024-08-28 01:41:03,2240,901 State Fair - Hub,Fairgrounds-bound
2024,2024-08-28 01:32:01,2024-08-28 01:45:02,1779,909 Destiny USA,Fairgrounds-bound
969,2024-08-28 01:35:01,2024-08-28 01:54:01,1763,907 Long Branch Park,Long Branch Park-bound
3264,2024-08-28 01:37:02,2024-08-28 01:51:01,1910,909 Destiny USA,Fairgrounds-bound
4513,2024-08-28 01:41:03,2024-08-28 01:56:02,2240,901 State Fair - Hub,hub-bound
2025,2024-08-28 01:45:02,2024-08-28 01:59:02,1779,909 Destiny USA,Destiny USA-bound
3265,2024-08-28 01:51:01,2024-08-28 02:06:01,1910,909 Destiny USA,Destiny USA-bound
447,2024-08-28 01:53:01,2024-08-28 02:01:02,1753,907 Long Branch Park,Long Branch Park-bound
970,2024-08-28 01:54:01,2024-08-28 02:06:01,1763,907 Long Branch Park,Fairgrounds-bound
4514,2024-08-28 01:56:02,2024-08-28 02:08:01,2240,901 State Fair - Hub,Fairgrounds-bound
3017,2024-08-28 01:59:02,2024-08-28 02:04:01,1906,909 Destiny USA,Fairgrounds-bound
2026,2024-08-28 01:59:02,2024-08-28 02:13:02,1779,909 Destiny USA,Fairgrounds-bound
448,2024-08-28 02:01:02,2024-08-28 02:12:01,1753,907 Long Branch Park,Fairgrounds-bound
3018,2024-08-28 02:04:01,2024-08-28 02:16:01,1906,909 Destiny USA,Destiny USA-bound
3266,2024-08-28 02:06:01,2024-08-28 02:17:02,1910,909 Destiny USA,Fairgrounds-bound
4515,2024-08-28 02:08:01,2024-08-28 02:25:02,2240,901 State Fair - Hub,hub-bound
449,2024-08-28 02:12:01,2024-08-28 02:35:00,1753,907 Long Branch Park,Long Branch Park-bound
2027,2024-08-28 02:13:02,2024-08-28 02:27:02,1779,909 Destiny USA,Destiny USA-bound
3019,2024-08-28 02:16:01,2024-08-28 02:25:02,1906,909 Destiny USA,Fairgrounds-bound
3267,2024-08-28 02:17:02,2024-08-28 02:32:01,1910,909 Destiny USA,Destiny USA-bound
4516,2024-08-28 02:25:02,2024-08-28 02:38:02,2240,901 State Fair - Hub,Fairgrounds-bound
3020,2024-08-28 02:25:02,2024-08-28 02:42:03,1906,909 Destiny USA,Destiny USA-bound
2028,2024-08-28 02:27:02,2024-08-28 02:47:02,1779,909 Destiny USA,Fairgrounds-bound
3268,2024-08-28 02:32:01,2024-08-28 02:48:01,1910,909 Destiny USA,Fairgrounds-bound
450,2024-08-28 02:35:00,2024-08-28 02:53:03,1753,907 Long Branch Park,Fairgrounds-bound
4517,2024-08-28 02:38:02,2024-08-28 02:52:02,2240,901 State Fair - Hub,hub-bound
3021,2024-08-28 02:42:03,2024-08-28 02:51:02,1906,909 Destiny USA,Fairgrounds-bound
2029,2024-08-28 02:47:02,2024-08-28 03:02:01,1779,909 Destiny USA,Destiny USA-bound
3269,2024-08-28 02:48:01,2024-08-28 03:08:01,1910,909 Destiny USA,Destiny USA-bound
3022,2024-08-28 02:51:02,2024-08-28 03:21:01,1906,909 Destiny USA,Destiny USA-bound
4518,2024-08-28 02:52:02,2024-08-28 03:08:01,2240,901 State Fair - Hub,Fairgrounds-bound
451,2024-08-28 02:53:03,2024-08-28 03:10:02,1753,907 Long Branch Park,Long Branch Park-bound
4519,2024-08-28 03:08:01,2024-08-28 03:23:01,2240,901 State Fair - Hub,hub-bound
452,2024-08-28 03:10:02,2024-08-28 03:21:01,1753,907 Long Branch Park,Fairgrounds-bound
4376,2024-08-28 10:28:02,2024-08-28 10:40:02,2238,901 State Fair - Hub,Fairgrounds-bound
4377,2024-08-28 10:40:02,2024-08-28 10:54:02,2238,901 State Fair - Hub,hub-bound
4378,2024-08-28 10:54:02,2024-08-28 11:09:01,2238,901 State Fair - Hub,Fairgrounds-bound
4379,2024-08-28 11:09:01,2024-08-28 11:25:01,2238,901 State Fair - Hub,hub-bound
4380,2024-08-28 11:25:01,2024-08-28 11:39:02,2238,901 State Fair - Hub,Fairgrounds-bound
4381,2024-08-28 11:39:02,2024-08-28 11:54:02,2238,901 State Fair - Hub,hub-bound
4382,2024-08-28 11:54:02,2024-08-28 12:10:01,2238,901 State Fair - Hub,Fairgrounds-bound
4383,2024-08-28 12:10:01,2024-08-28 12:25:01,2238,901 State Fair - Hub,hub-bound
4384,2024-08-28 12:25:01,2024-08-28 12:45:02,2238,901 State Fair - Hub,Fairgrounds-bound
1243,2024-08-28 12:41:01,2024-08-28 13:04:01,1768,907 Long Branch Park,Fairgrounds-bound
4385,2024-08-28 12:45:02,2024-08-28 12:56:01,2238,901 State Fair - Hub,hub-bound
236,2024-08-28 12:50:02,2024-08-28 13:12:02,1750,901 State Fair - Hub,Fairgrounds-bound
4386,2024-08-28 12:56:01,2024-08-28 13:17:01,2238,901 State Fair - Hub,Fairgrounds-bound
1796,2024-08-28 12:56:01,2024-08-28 13:10:01,1775,909 Destiny USA,Fairgrounds-bound
1985,2024-08-28 13:02:02,2024-08-28 13:25:01,1778,907 Long Branch Park,Fairgrounds-bound
1244,2024-08-28 13:04:01,2024-08-28 13:15:03,1768,907 Long Branch Park,Long Branch Park-bound
2805,2024-08-28 13:04:01,2024-08-28 13:27:02,1903,909 Destiny USA,Fairgrounds-bound
1797,2024-08-28 13:10:01,2024-08-28 13:20:02,1775,909 Destiny USA,Destiny USA-bound
237,2024-08-28 13:12:02,2024-08-28 13:24:01,1750,901 State Fair - Hub,hub-bound
3918,2024-08-28 13:12:02,2024-08-28 13:24:01,2232,909 Destiny USA,Fairgrounds-bound
1245,2024-08-28 13:15:03,2024-08-28 13:40:02,1768,907 Long Branch Park,Fairgrounds-bound
4387,2024-08-28 13:17:01,2024-08-28 13:24:01,2238,901 State Fair - Hub,hub-bound
1798,2024-08-28 13:20:02,2024-08-28 13:45:02,1775,909 Destiny USA,Fairgrounds-bound
4388,2024-08-28 13:24:01,2024-08-28 13:38:01,2238,901 State Fair - Hub,Fairgrounds-bound
238,2024-08-28 13:24:01,2024-08-28 13:56:01,1750,901 State Fair - Hub,Fairgrounds-bound
2806,2024-08-28 13:27:02,2024-08-28 13:37:01,1903,909 Destiny USA,Destiny USA-bound
3919,2024-08-28 13:35:01,2024-08-28 14:00:02,2232,907 Long Branch Park,Fairgrounds-bound
2807,2024-08-28 13:37:01,2024-08-28 13:54:01,1903,909 Destiny USA,Fairgrounds-bound
4389,2024-08-28 13:38:01,2024-08-28 13:52:02,2238,901 State Fair - Hub,hub-bound
4420,2024-08-28 13:39:02,2024-08-28 14:09:03,2239,909 Destiny USA,Fairgrounds-bound
1246,2024-08-28 13:40:02,2024-08-28 13:55:02,1768,907 Long Branch Park,Long Branch Park-bound
1799,2024-08-28 13:45:02,2024-08-28 13:55:02,1775,909 Destiny USA,Destiny USA-bound
4390,2024-08-28 13:52:02,2024-08-28 14:11:01,2238,901 State Fair - Hub,Fairgrounds-bound
2808,2024-08-28 13:54:01,2024-08-28 14:01:02,1903,909 Destiny USA,Destiny USA-bound
1247,2024-08-28 13:55:02,2024-08-28 14:14:02,1768,907 Long Branch Park,Fairgrounds-bound
1800,2024-08-28 13:55:02,2024-08-28 14:21:01,1775,909 Destiny USA,Fairgrounds-bound
239,2024-08-28 13:56:01,2024-08-28 14:10:01,1750,901 State Fair - Hub,hub-bound
3920,2024-08-28 14:00:02,2024-08-28 14:14:02,2232,907 Long Branch Park,Long Branch Park-bound
2809,2024-08-28 14:01:02,2024-08-28 14:49:01,1903,909 Destiny USA,Fairgrounds-bound
4421,2024-08-28 14:09:03,2024-08-28 14:18:02,2239,909 Destiny USA,Destiny USA-bound
240,2024-08-28 14:10:01,2024-08-28 14:32:01,1750,901 State Fair - Hub,Fairgrounds-bound
4391,2024-08-28 14:11:01,2024-08-28 14:20:01,2238,901 State Fair - Hub,hub-bound
3921,2024-08-28 14:14:02,2024-08-28 14:36:01,2232,907 Long Branch Park,Fairgrounds-bound
1248,2024-08-28 14:14:02,2024-08-28 14:28:02,1768,907 Long Branch Park,Long Branch Park-bound
4422,2024-08-28 14:18:02,2024-08-28 14:34:02,2239,909 Destiny USA,Fairgrounds-bound
4392,2024-08-28 14:20:01,2024-08-28 14:37:01,2238,901 State Fair - Hub,Fairgrounds-bound
1801,2024-08-28 14:21:01,2024-08-28 14:31:02,1775,909 Destiny USA,Destiny USA-bound
1249,2024-08-28 14:28:02,2024-08-28 14:49:01,1768,907 Long Branch Park,Fairgrounds-bound
1802,2024-08-28 14:31:02,2024-08-28 15:02:02,1775,909 Destiny USA,Fairgrounds-bound
241,2024-08-28 14:32:01,2024-08-28 14:41:01,1750,901 State Fair - Hub,hub-bound
4423,2024-08-28 14:34:02,2024-08-28 14:43:02,2239,909 Destiny USA,Destiny USA-bound
3922,2024-08-28 14:36:01,2024-08-28 14:49:01,2232,907 Long Branch Park,Long Branch Park-bound
4393,2024-08-28 14:37:01,2024-08-28 14:47:02,2238,901 State Fair - Hub,hub-bound
242,2024-08-28 14:41:01,2024-08-28 15:02:02,1750,901 State Fair - Hub,Fairgrounds-bound
4424,2024-08-28 14:43:02,2024-08-28 15:10:01,2239,909 Destiny USA,Fairgrounds-bound
4394,2024-08-28 14:47:02,2024-08-28 15:09:02,2238,901 State Fair - Hub,Fairgrounds-bound
1250,2024-08-28 14:49:01,2024-08-28 15:04:01,1768,907 Long Branch Park,Long Branch Park-bound
2810,2024-08-28 14:49:01,2024-08-28 14:59:02,1903,909 Destiny USA,Destiny USA-bound
3923,2024-08-28 14:49:01,2024-08-28 15:09:02,2232,907 Long Branch Park,Fairgrounds-bound
2811,2024-08-28 14:59:02,2024-08-28 15:18:02,1903,909 Destiny USA,Fairgrounds-bound
1803,2024-08-28 15:02:02,2024-08-28 15:15:03,1775,909 Destiny USA,Destiny USA-bound
243,2024-08-28 15:02:02,2024-08-28 15:12:02,1750,901 State Fair - Hub,hub-bound
1251,2024-08-28 15:04:01,2024-08-28 15:29:01,1768,907 Long Branch Park,Fairgrounds-bound
4395,2024-08-28 15:09:02,2024-08-28 15:19:02,2238,901 State Fair - Hub,hub-bound
3924,2024-08-28 15:09:02,2024-08-28 15:21:02,2232,907 Long Branch Park,Long Branch Park-bound
4425,2024-08-28 15:10:01,2024-08-28 15:20:03,2239,909 Destiny USA,Destiny USA-bound
244,2024-08-28 15:12:02,2024-08-28 15:29:01,1750,901 State Fair - Hub,Fairgrounds-bound
1804,2024-08-28 15:15:03,2024-08-28 15:30:03,1775,909 Destiny USA,Fairgrounds-bound
2812,2024-08-28 15:18:02,2024-08-28 15:25:01,1903,909 Destiny USA,Destiny USA-bound
4426,2024-08-28 15:20:03,2024-08-28 15:38:01,2239,909 Destiny USA,Fairgrounds-bound
3925,2024-08-28 15:21:02,2024-08-28 15:45:04,2232,907 Long Branch Park,Fairgrounds-bound
2813,2024-08-28 15:25:01,2024-08-28 15:47:02,1903,909 Destiny USA,Fairgrounds-bound
3305,2024-08-28 15:26:01,2024-08-28 15:40:01,1913,901 State Fair - Hub,Fairgrounds-bound
245,2024-08-28 15:29:01,2024-08-28 15:41:01,1750,901 State Fair - Hub,hub-bound
1252,2024-08-28 15:29:01,2024-08-28 15:46:02,1768,907 Long Branch Park,Long Branch Park-bound
1805,2024-08-28 15:30:03,2024-08-28 15:41:01,1775,909 Destiny USA,Destiny USA-bound
4427,2024-08-28 15:38:01,2024-08-28 15:49:01,2239,909 Destiny USA,Destiny USA-bound
3306,2024-08-28 15:40:01,2024-08-28 15:53:01,1913,901 State Fair - Hub,hub-bound
246,2024-08-28 15:41:01,2024-08-28 16:12:01,1750,901 State Fair - Hub,Fairgrounds-bound
1806,2024-08-28 15:41:01,2024-08-28 15:59:01,1775,909 Destiny USA,Fairgrounds-bound
3926,2024-08-28 15:45:04,2024-08-28 15:56:02,2232,907 Long Branch Park,Long Branch Park-bound
1253,2024-08-28 15:46:02,2024-08-28 16:04:01,1768,907 Long Branch Park,Fairgrounds-bound
2814,2024-08-28 15:47:02,2024-08-28 15:58:01,1903,909 Destiny USA,Destiny USA-bound
4428,2024-08-28 15:49:01,2024-08-28 16:08:01,2239,909 Destiny USA,Fairgrounds-bound
3307,2024-08-28 15:53:01,2024-08-28 16:17:01,1913,901 State Fair - Hub,Fairgrounds-bound
3927,2024-08-28 15:56:02,2024-08-28 16:14:02,2232,907 Long Branch Park,Fairgrounds-bound
2815,2024-08-28 15:58:01,2024-08-28 16:21:01,1903,909 Destiny USA,Fairgrounds-bound
1807,2024-08-28 15:59:01,2024-08-28 16:10:02,1775,909 Destiny USA,Destiny USA-bound
